text,entities
BASE IR: R$ 673.06 | DI 229750441 | ALIQUOTA IR: 26.15% | DATA EMBARQUE: 2025-05-25 | ALIQ IOF: 5.06% | NAVIO: JOÃO TRADER | VALOR PISS: R$ 16.46 | VALOR DA CIDE: R$ 1.76 | DUE 3794311132 | VALOR IR: R$ 40.45,"[(190, 208, 'VALOR_IR'), (125, 145, 'VALOR_PIS'), (148, 170, 'VALOR_CIDE'), (36, 55, 'ALIQUOTA_IR'), (86, 101, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
DI 668346934 | ALIQ IOF: 3.83% | ALIQUOTA IR: 27.27% | DUE 4761358084 | BASE IR: R$ 931.37 | VALOR IOF: R$ 28.93 | VALOR DA CIDE: R$ 8.8 | DATA EMBARQUE: 2025-05-27 | VALOR IR: R$ 453.25 | NAVIO: JOANA TRADER,"[(167, 186, 'VALOR_IR'), (93, 112, 'VALOR_IOF'), (115, 136, 'VALOR_CIDE'), (33, 52, 'ALIQUOTA_IR'), (15, 30, 'ALIQUOTA_IOF'), (72, 90, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 354.57 | VALOR DA CIDE: R$ 9.71 | VALOR IOF: R$ 4.71 | DUE 7650884288 | DATA EMBARQUE: 2025-04-11 | VALOR DO COFINS: R$ 20.93 | DI 503255490 | NAVIO: ISABELLA TRADER | ALIQ IOF: 5.23% | BASE IR: R$ 282.17,"[(0, 19, 'VALOR_IR'), (47, 65, 'VALOR_IOF'), (113, 138, 'VALOR_COFINS'), (22, 44, 'VALOR_CIDE'), (181, 196, 'ALIQUOTA_IOF'), (199, 217, 'BASE_CALCULO_IR')]"
DUE 2353639270 | DATA EMBARQUE: 2025-04-29 | DI 125462116 | VALOR DA CIDE: R$ 2.95 | VALOR PISS: R$ 12.55 | VALOR IOF: R$ 18.9 | NAVIO: NINA TRADER | ALIQ IOF: 3.24% | BASE IR: R$ 1968.95 | VALOR IR: R$ 279.28,"[(190, 209, 'VALOR_IR'), (108, 126, 'VALOR_IOF'), (85, 105, 'VALOR_PIS'), (60, 82, 'VALOR_CIDE'), (150, 165, 'ALIQUOTA_IOF'), (168, 187, 'BASE_CALCULO_IR')]"
base ir: R$ 812.18 | ALIQ IOF: 3.34% | NAVIO: NATÁLIA TRADER | VALOR DO COFINS: R$ 16.02 | VALOR IR: R$ 316.16 | ALIQUOTA IR: 24.73% | VALOR IOF: R$ 7.9 | VALOR PISS: R$ 0.78 | DATA EMBARQUE: 2025-05-29,"[(91, 110, 'VALOR_IR'), (135, 152, 'VALOR_IOF'), (155, 174, 'VALOR_PIS'), (63, 88, 'VALOR_COFINS'), (113, 132, 'ALIQUOTA_IR'), (21, 36, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 20.49 | ALIQ IOF: 5.4% | VALOR PISS: R$ 26.29 | ALIQUOTA IR: 27.28% | DUE 4487162327 | base ir: R$ 1137.77 | NAVIO: SOPHIE TRADER | VALOR IR: R$ 400.67,"[(152, 171, 'VALOR_IR'), (45, 65, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (68, 87, 'ALIQUOTA_IR'), (28, 42, 'ALIQUOTA_IOF'), (107, 126, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 5.64 | VALOR DO COFINS: R$ 31.73 | base ir: R$ 610.86 | valor iof: R$ 42.11 | VALOR PISS: R$ 19.58 | NAVIO: SABRINA TRADER | DATA EMBARQUE: 2025-04-14 | VALOR IR: R$ 247.56 | DUE 2650599107,"[(171, 190, 'VALOR_IR'), (74, 93, 'VALOR_IOF'), (96, 116, 'VALOR_PIS'), (25, 50, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (53, 71, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 24.43 | NAVIO: JOÃO VITOR TRADER | ALIQUOTA IR: 14.93% | VALOR PISS: R$ 9.68 | ALIQ IOF: 3.14% | DATA EMBARQUE: 2025-05-21 | VALOR IOF: R$ 41.13 | VALOR DA CIDE: R$ 9.04 | DI 364209165 | VALOR IR: R$ 373.41,"[(207, 226, 'VALOR_IR'), (145, 164, 'VALOR_IOF'), (77, 96, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (167, 189, 'VALOR_CIDE'), (55, 74, 'ALIQUOTA_IR'), (99, 114, 'ALIQUOTA_IOF')]"
VALOR DO COFINS: R$ 18.19 | DATA EMBARQUE: 2025-06-01 | ALIQ IOF: 4.33% | DUE 1714073065 | DI 269854985 | VALOR PISS: R$ 12.35 | aliquota ir: 11.81% | VALOR DA CIDE: R$ 4.95 | VALOR IR: R$ 270.17 | BASE IR: R$ 684.53,"[(176, 195, 'VALOR_IR'), (106, 126, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (151, 173, 'VALOR_CIDE'), (129, 148, 'ALIQUOTA_IR'), (56, 71, 'ALIQUOTA_IOF'), (198, 216, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 48.76 | BASE IR: R$ 775.43 | DUE 9297745377 | ALIQ IOF: 1.31% | DI 938753847 | DATA EMBARQUE: 2025-05-21 | NAVIO: STEPHANY TRADER | VALOR IR: R$ 273.59 | VALOR PISS: R$ 14.83 | VALOR DO COFINS: R$ 8.27,"[(146, 165, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (168, 188, 'VALOR_PIS'), (191, 215, 'VALOR_COFINS'), (60, 75, 'ALIQUOTA_IOF'), (22, 40, 'BASE_CALCULO_IR')]"
valor iof: R$ 34.99 | BASE IR: R$ 369.01 | VALOR DO COFINS: R$ 22.43 | ALIQUOTA IR: 21.87% | ALIQ IOF: 5.02% | NAVIO: FERNANDA TRADER | DUE 6944904633 | DATA EMBARQUE: 2025-04-14 | VALOR DA CIDE: R$ 0.26 | DI 759058382 | VALOR IR: R$ 437.21,"[(221, 240, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (43, 68, 'VALOR_COFINS'), (181, 203, 'VALOR_CIDE'), (71, 90, 'ALIQUOTA_IR'), (93, 108, 'ALIQUOTA_IOF'), (22, 40, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-06 | ALIQ IOF: 0.92% | VALOR PISS: R$ 8.06 | VALOR DA CIDE: R$ 5.33 | ALIQUOTA IR: 14.35% | VALOR IR: R$ 111.02 | DUE 1085307368 | VALOR IOF: R$ 10.8 | DI 516017223,"[(115, 134, 'VALOR_IR'), (154, 172, 'VALOR_IOF'), (46, 65, 'VALOR_PIS'), (68, 90, 'VALOR_CIDE'), (93, 112, 'ALIQUOTA_IR'), (28, 43, 'ALIQUOTA_IOF')]"
DATA EMBARQUE: 2025-04-06 | DUE 7374350270 | VALOR DO COFINS: R$ 7.5 | DI 160361490 | ALIQ IOF: 1.39% | valor iof: R$ 36.2 | NAVIO: RAUL TRADER | VALOR IR: R$ 365.43 | VALOR DA CIDE: R$ 8.6 | VALOR PISS: R$ 5.46,"[(146, 165, 'VALOR_IR'), (104, 122, 'VALOR_IOF'), (192, 211, 'VALOR_PIS'), (45, 68, 'VALOR_COFINS'), (168, 189, 'VALOR_CIDE'), (86, 101, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 11.26% | ALIQ IOF: 3.05% | VALOR PISS: R$ 24.22 | VALOR IR: R$ 252.66 | BASE IR: R$ 1680.13 | NAVIO: VINICIUS TRADER | VALOR DA CIDE: R$ 0.88 | DUE 6435677303 | DI 668703128 | VALOR IOF: R$ 7.25 | VALOR DO COFINS: R$ 11.97,"[(63, 82, 'VALOR_IR'), (189, 207, 'VALOR_IOF'), (40, 60, 'VALOR_PIS'), (210, 235, 'VALOR_COFINS'), (132, 154, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (22, 37, 'ALIQUOTA_IOF'), (85, 104, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 71.08 | BASE IR: R$ 318.07 | VALOR IOF: R$ 9.71 | DATA EMBARQUE: 2025-05-09 | NAVIO: CAMILA TRADER | ALIQUOTA IR: 20.35% | DI 810414025 | ALIQ IOF: 0.85% | DUE 5035993539 | VALOR DO COFINS: R$ 26.33,"[(0, 18, 'VALOR_IR'), (42, 60, 'VALOR_IOF'), (186, 211, 'VALOR_COFINS'), (114, 133, 'ALIQUOTA_IR'), (151, 166, 'ALIQUOTA_IOF'), (21, 39, 'BASE_CALCULO_IR')]"
ALIQ IOF: 1.83% | DI 863478343 | VALOR IR: R$ 185.34 | DUE 5495012254 | VALOR DO COFINS: R$ 7.38 | VALOR DA CIDE: R$ 8.19 | NAVIO: MARIA VITÓRIA TRADER | VALOR IOF: R$ 20.17 | ALIQUOTA IR: 12.13%,"[(33, 52, 'VALOR_IR'), (154, 173, 'VALOR_IOF'), (72, 96, 'VALOR_COFINS'), (99, 121, 'VALOR_CIDE'), (176, 195, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
VALOR DO COFINS: R$ 8.67 | VALOR DA CIDE: R$ 7.24 | DUE 9415863383 | DATA EMBARQUE: 2025-05-19 | ALIQUOTA IR: 15.5% | BASE IR: R$ 240.24 | NAVIO: MARIA VITÓRIA TRADER | VALOR IOF: R$ 6.93 | VALOR PISS: R$ 14.12 | DI 962542354 | ALIQ IOF: 2.47%,"[(169, 187, 'VALOR_IOF'), (190, 210, 'VALOR_PIS'), (0, 24, 'VALOR_COFINS'), (27, 49, 'VALOR_CIDE'), (97, 115, 'ALIQUOTA_IR'), (228, 243, 'ALIQUOTA_IOF'), (118, 136, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 25.97 | VALOR DO COFINS: R$ 32.88 | DUE 7182066593 | DI 210114409 | VALOR IR: R$ 441.88 | VALOR DA CIDE: R$ 5.62 | ALIQ IOF: 0.49% | VALOR IOF: R$ 37.81 | DATA EMBARQUE: 2025-04-09 | ALIQUOTA IR: 25.01% | NAVIO: JULIANA TRADER,"[(83, 102, 'VALOR_IR'), (148, 167, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (23, 48, 'VALOR_COFINS'), (105, 127, 'VALOR_CIDE'), (198, 217, 'ALIQUOTA_IR'), (130, 145, 'ALIQUOTA_IOF')]"
VALOR DO COFINS: R$ 13.81 | ALIQ IOF: 5.7% | DI 570447510 | ALIQUOTA IR: 25.15% | VALOR IR: R$ 106.82 | VALOR PISS: R$ 1.42 | VALOR IOF: R$ 3.92 | DUE 5860821184,"[(82, 101, 'VALOR_IR'), (126, 144, 'VALOR_IOF'), (104, 123, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (60, 79, 'ALIQUOTA_IR'), (28, 42, 'ALIQUOTA_IOF')]"
VALOR IOF: R$ 26.4 | VALOR IR: R$ 226.32 | NAVIO: ANA LUIZA TRADER | VALOR DO COFINS: R$ 27.98 | ALIQUOTA IR: 22.27% | DUE 6999363526 | VALOR DA CIDE: R$ 0.59 | ALIQ IOF: 4.73%,"[(21, 40, 'VALOR_IR'), (0, 18, 'VALOR_IOF'), (69, 94, 'VALOR_COFINS'), (136, 158, 'VALOR_CIDE'), (97, 116, 'ALIQUOTA_IR'), (161, 176, 'ALIQUOTA_IOF')]"
VALOR PISS: R$ 18.98 | DATA EMBARQUE: 2025-05-25 | VALOR IR: R$ 299.13 | aliquota ir: 12.97% | VALOR DO COFINS: R$ 23.63 | BASE IR: R$ 232.67 | ALIQ IOF: 0.23% | DI 536828351 | DUE 5255789579 | NAVIO: ENZO TRADER,"[(51, 70, 'VALOR_IR'), (0, 20, 'VALOR_PIS'), (95, 120, 'VALOR_COFINS'), (73, 92, 'ALIQUOTA_IR'), (144, 159, 'ALIQUOTA_IOF'), (123, 141, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 1.03 | VALOR PISS: R$ 22.56 | VALOR DA CIDE: R$ 9.33 | BASE IR: R$ 1268.45 | ALIQ IOF: 2.27% | VALOR IR: R$ 415.96 | DI 262299640 | DUE 1838066659 | ALIQUOTA IR: 16.36% | NAVIO: MARIANA TRADER,"[(109, 128, 'VALOR_IR'), (0, 18, 'VALOR_IOF'), (21, 41, 'VALOR_PIS'), (44, 66, 'VALOR_CIDE'), (163, 182, 'ALIQUOTA_IR'), (91, 106, 'ALIQUOTA_IOF'), (69, 88, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 29.67 | valor iof: R$ 2.33 | DI 662508010 | BASE IR: R$ 1019.02 | VALOR DO COFINS: R$ 10.0 | VALOR IR: R$ 192.72 | ALIQ IOF: 3.7% | NAVIO: ERICK TRADER | DUE 7797270950,"[(108, 127, 'VALOR_IR'), (23, 41, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (81, 105, 'VALOR_COFINS'), (130, 144, 'ALIQUOTA_IOF'), (59, 78, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 13.26% | VALOR IR: R$ 468.15 | VALOR PISS: R$ 11.28 | BASE IR: R$ 1634.87 | valor iof: R$ 7.75 | DI 213687942 | NAVIO: THIAGO TRADER | DATA EMBARQUE: 2025-05-18 | ALIQ IOF: 2.6% | VALOR DA CIDE: R$ 4.2,"[(22, 41, 'VALOR_IR'), (89, 107, 'VALOR_IOF'), (44, 64, 'VALOR_PIS'), (193, 214, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (176, 190, 'ALIQUOTA_IOF'), (67, 86, 'BASE_CALCULO_IR')]"
DUE 3931132331 | VALOR IOF: R$ 1.7 | VALOR IR: R$ 383.93 | DATA EMBARQUE: 2025-04-12 | ALIQ IOF: 3.36% | NAVIO: PEDRO HENRIQUE TRADER | BASE IR: R$ 1451.37 | DI 928026319 | VALOR DO COFINS: R$ 8.08,"[(37, 56, 'VALOR_IR'), (17, 34, 'VALOR_IOF'), (173, 197, 'VALOR_COFINS'), (87, 102, 'ALIQUOTA_IOF'), (136, 155, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 15.83 | VALOR DA CIDE: R$ 0.29 | valor iof: R$ 38.52 | VALOR IR: R$ 434.67 | NAVIO: BEATRIZ TRADER | DI 385882230 | ALIQ IOF: 2.65% | VALOR DO COFINS: R$ 26.22 | DATA EMBARQUE: 2025-05-13,"[(70, 89, 'VALOR_IR'), (48, 67, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (149, 174, 'VALOR_COFINS'), (23, 45, 'VALOR_CIDE'), (131, 146, 'ALIQUOTA_IOF')]"
VALOR IR: R$ 329.37 | base ir: R$ 1067.29 | VALOR DO COFINS: R$ 1.44 | VALOR DA CIDE: R$ 8.72 | DATA EMBARQUE: 2025-04-17 | DI 239231744 | ALIQ IOF: 1.89% | ALIQUOTA IR: 21.08% | DUE 5297834229 | VALOR IOF: R$ 20.0,"[(0, 19, 'VALOR_IR'), (196, 214, 'VALOR_IOF'), (44, 68, 'VALOR_COFINS'), (71, 93, 'VALOR_CIDE'), (157, 176, 'ALIQUOTA_IR'), (139, 154, 'ALIQUOTA_IOF'), (22, 41, 'BASE_CALCULO_IR')]"
BASE IR: R$ 1706.47 | VALOR DA CIDE: R$ 1.35 | DATA EMBARQUE: 2025-05-02 | ALIQUOTA IR: 10.82% | ALIQ IOF: 2.37% | DUE 4961820756 | VALOR IR: R$ 71.92 | DI 649526367 | VALOR PISS: R$ 6.61 | VALOR IOF: R$ 33.97,"[(132, 150, 'VALOR_IR'), (190, 209, 'VALOR_IOF'), (168, 187, 'VALOR_PIS'), (22, 44, 'VALOR_CIDE'), (75, 94, 'ALIQUOTA_IR'), (97, 112, 'ALIQUOTA_IOF'), (0, 19, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-14 | DUE 3138399100 | valor iof: R$ 10.87 | NAVIO: SOPHIE TRADER | ALIQUOTA IR: 16.1% | VALOR DA CIDE: R$ 1.1 | BASE IR: R$ 1146.91 | VALOR PISS: R$ 9.14 | ALIQ IOF: 1.34% | VALOR DO COFINS: R$ 15.67 | DI 647359339,"[(45, 64, 'VALOR_IOF'), (157, 176, 'VALOR_PIS'), (197, 222, 'VALOR_COFINS'), (111, 132, 'VALOR_CIDE'), (90, 108, 'ALIQUOTA_IR'), (179, 194, 'ALIQUOTA_IOF'), (135, 154, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 19.13% | DI 338768366 | VALOR DO COFINS: R$ 19.95 | VALOR DA CIDE: R$ 1.66 | DATA EMBARQUE: 2025-04-10 | DUE 9179875290 | VALOR PISS: R$ 12.09 | VALOR IR: R$ 282.5,"[(158, 176, 'VALOR_IR'), (135, 155, 'VALOR_PIS'), (37, 62, 'VALOR_COFINS'), (65, 87, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR')]"
VALOR DA CIDE: R$ 0.36 | VALOR IR: R$ 262.26 | VALOR DO COFINS: R$ 2.34 | NAVIO: LORENA TRADER | VALOR PISS: R$ 16.86 | ALIQUOTA IR: 10.79% | VALOR IOF: R$ 0.44 | ALIQ IOF: 4.58% | DI 251048608 | DUE 4169417319 | BASE IR: R$ 1535.01,"[(25, 44, 'VALOR_IR'), (142, 160, 'VALOR_IOF'), (97, 117, 'VALOR_PIS'), (47, 71, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (120, 139, 'ALIQUOTA_IR'), (163, 178, 'ALIQUOTA_IOF'), (213, 232, 'BASE_CALCULO_IR')]"
DI 668354251 | ALIQUOTA IR: 17.48% | VALOR PISS: R$ 17.82 | ALIQ IOF: 1.86% | DUE 5737092876 | base ir: R$ 1515.11 | DATA EMBARQUE: 2025-05-05 | VALOR IOF: R$ 48.58 | VALOR IR: R$ 471.29,"[(167, 186, 'VALOR_IR'), (145, 164, 'VALOR_IOF'), (37, 57, 'VALOR_PIS'), (15, 34, 'ALIQUOTA_IR'), (60, 75, 'ALIQUOTA_IOF'), (95, 114, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 37.32 | DI 444820396 | DATA EMBARQUE: 2025-04-30 | VALOR PISS: R$ 18.58 | ALIQ IOF: 5.32% | VALOR DA CIDE: R$ 2.78 | DUE 9949702503 | VALOR DO COFINS: R$ 17.45 | VALOR IR: R$ 235.22,"[(176, 195, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (65, 85, 'VALOR_PIS'), (148, 173, 'VALOR_COFINS'), (106, 128, 'VALOR_CIDE'), (88, 103, 'ALIQUOTA_IOF')]"
VALOR PISS: R$ 23.84 | VALOR IR: R$ 362.42 | ALIQ IOF: 0.93% | VALOR DO COFINS: R$ 21.07 | BASE IR: R$ 1621.29 | ALIQUOTA IR: 21.27% | VALOR DA CIDE: R$ 4.33 | DATA EMBARQUE: 2025-06-01 | NAVIO: JOÃO VITOR TRADER,"[(23, 42, 'VALOR_IR'), (0, 20, 'VALOR_PIS'), (63, 88, 'VALOR_COFINS'), (135, 157, 'VALOR_CIDE'), (113, 132, 'ALIQUOTA_IR'), (45, 60, 'ALIQUOTA_IOF'), (91, 110, 'BASE_CALCULO_IR')]"
BASE IR: R$ 130.05 | ALIQUOTA IR: 24.58% | valor iof: R$ 44.69 | VALOR DO COFINS: R$ 25.83 | VALOR DA CIDE: R$ 8.46 | VALOR IR: R$ 465.34,"[(118, 137, 'VALOR_IR'), (43, 62, 'VALOR_IOF'), (65, 90, 'VALOR_COFINS'), (93, 115, 'VALOR_CIDE'), (21, 40, 'ALIQUOTA_IR'), (0, 18, 'BASE_CALCULO_IR')]"
NAVIO: KAMILLY TRADER | DATA EMBARQUE: 2025-04-12 | BASE IR: R$ 1570.85 | ALIQ IOF: 1.7% | VALOR PISS: R$ 5.35 | ALIQUOTA IR: 7.94% | VALOR DO COFINS: R$ 11.93 | VALOR IR: R$ 364.3 | DUE 6310521482,"[(162, 180, 'VALOR_IR'), (91, 110, 'VALOR_PIS'), (134, 159, 'VALOR_COFINS'), (113, 131, 'ALIQUOTA_IR'), (74, 88, 'ALIQUOTA_IOF'), (52, 71, 'BASE_CALCULO_IR')]"
BASE IR: R$ 1595.27 | DI 311233568 | ALIQUOTA IR: 25.39% | DATA EMBARQUE: 2025-04-13 | DUE 8738902768 | valor iof: R$ 24.11 | ALIQ IOF: 3.69% | NAVIO: BENÍCIO TRADER | VALOR DA CIDE: R$ 7.42 | VALOR IR: R$ 487.36,"[(193, 212, 'VALOR_IR'), (104, 123, 'VALOR_IOF'), (168, 190, 'VALOR_CIDE'), (37, 56, 'ALIQUOTA_IR'), (126, 141, 'ALIQUOTA_IOF'), (0, 19, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 242.72 | VALOR DO COFINS: R$ 9.12 | BASE IR: R$ 1109.41 | DI 601409226 | VALOR DA CIDE: R$ 2.15 | DUE 5051523344 | ALIQUOTA IR: 15.38% | ALIQ IOF: 5.31% | VALOR PISS: R$ 29.34 | VALOR IOF: R$ 43.26,"[(0, 19, 'VALOR_IR'), (191, 210, 'VALOR_IOF'), (168, 188, 'VALOR_PIS'), (22, 46, 'VALOR_COFINS'), (86, 108, 'VALOR_CIDE'), (128, 147, 'ALIQUOTA_IR'), (150, 165, 'ALIQUOTA_IOF'), (49, 68, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 33.25 | DATA EMBARQUE: 2025-05-14 | VALOR DA CIDE: R$ 4.53 | BASE IR: R$ 1874.37 | NAVIO: GUSTAVO HENRIQUE TRADER | ALIQUOTA IR: 23.2% | ALIQ IOF: 5.79% | VALOR IR: R$ 307.22 | VALOR DO COFINS: R$ 1.4,"[(169, 188, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (191, 214, 'VALOR_COFINS'), (50, 72, 'VALOR_CIDE'), (130, 148, 'ALIQUOTA_IR'), (151, 166, 'ALIQUOTA_IOF'), (75, 94, 'BASE_CALCULO_IR')]"
DUE 2490050041 | NAVIO: MARIA VITÓRIA TRADER | BASE IR: R$ 527.88 | VALOR PISS: R$ 24.22 | DI 944317982 | VALOR IR: R$ 478.2 | VALOR DA CIDE: R$ 5.72 | DATA EMBARQUE: 2025-05-21 | VALOR DO COFINS: R$ 14.68 | VALOR IOF: R$ 18.28 | ALIQUOTA IR: 15.55%,"[(106, 124, 'VALOR_IR'), (208, 227, 'VALOR_IOF'), (68, 88, 'VALOR_PIS'), (180, 205, 'VALOR_COFINS'), (127, 149, 'VALOR_CIDE'), (230, 249, 'ALIQUOTA_IR'), (47, 65, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 42.75 | DATA EMBARQUE: 2025-04-24 | VALOR DO COFINS: R$ 10.11 | VALOR DA CIDE: R$ 2.38 | DUE 3747422012 | VALOR PISS: R$ 6.29 | ALIQ IOF: 3.12% | DI 872336295 | ALIQUOTA IR: 9.07% | BASE IR: R$ 291.32 | VALOR IOF: R$ 36.78,"[(0, 18, 'VALOR_IR'), (216, 235, 'VALOR_IOF'), (119, 138, 'VALOR_PIS'), (49, 74, 'VALOR_COFINS'), (77, 99, 'VALOR_CIDE'), (174, 192, 'ALIQUOTA_IR'), (141, 156, 'ALIQUOTA_IOF'), (195, 213, 'BASE_CALCULO_IR')]"
BASE IR: R$ 124.89 | VALOR IOF: R$ 17.12 | NAVIO: GABRIELLY TRADER | DUE 9709795822 | DI 952867600 | ALIQUOTA IR: 24.82% | VALOR IR: R$ 433.86 | VALOR PISS: R$ 16.88 | ALIQ IOF: 4.63% | DATA EMBARQUE: 2025-04-08,"[(123, 142, 'VALOR_IR'), (21, 40, 'VALOR_IOF'), (145, 165, 'VALOR_PIS'), (101, 120, 'ALIQUOTA_IR'), (168, 183, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
base ir: R$ 467.06 | DUE 7351650418 | ALIQ IOF: 3.12% | VALOR PISS: R$ 23.26 | NAVIO: GABRIELA TRADER | VALOR IOF: R$ 14.27 | VALOR IR: R$ 325.8 | VALOR DO COFINS: R$ 20.42,"[(126, 144, 'VALOR_IR'), (104, 123, 'VALOR_IOF'), (56, 76, 'VALOR_PIS'), (147, 172, 'VALOR_COFINS'), (38, 53, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
DUE 9762343153 | VALOR DO COFINS: R$ 32.28 | DI 954412033 | ALIQUOTA IR: 16.45% | BASE IR: R$ 423.85 | VALOR PISS: R$ 1.37,"[(103, 122, 'VALOR_PIS'), (17, 42, 'VALOR_COFINS'), (60, 79, 'ALIQUOTA_IR'), (82, 100, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 30.43 | VALOR PISS: R$ 29.3 | BASE IR: R$ 1522.97 | DUE 5025019146 | DATA EMBARQUE: 2025-05-21 | ALIQ IOF: 4.2% | VALOR IOF: R$ 7.19 | ALIQUOTA IR: 8.21%,"[(134, 152, 'VALOR_IOF'), (28, 47, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (155, 173, 'ALIQUOTA_IR'), (117, 131, 'ALIQUOTA_IOF'), (50, 69, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 9.84 | VALOR IOF: R$ 39.04 | DUE 2458028613 | ALIQ IOF: 4.12% | DATA EMBARQUE: 2025-05-20 | ALIQUOTA IR: 11.78% | VALOR IR: R$ 92.35 | NAVIO: MIGUEL TRADER | base ir: R$ 1160.17 | VALOR DO COFINS: R$ 11.24 | VALOR PISS: R$ 5.7,"[(132, 150, 'VALOR_IR'), (25, 44, 'VALOR_IOF'), (226, 244, 'VALOR_PIS'), (198, 223, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (110, 129, 'ALIQUOTA_IR'), (64, 79, 'ALIQUOTA_IOF'), (176, 195, 'BASE_CALCULO_IR')]"
DI 411897794 | ALIQ IOF: 0.6% | VALOR DO COFINS: R$ 18.15 | VALOR IOF: R$ 20.13 | BASE IR: R$ 313.6 | VALOR DA CIDE: R$ 3.3 | DUE 2962457984 | VALOR IR: R$ 44.8 | VALOR PISS: R$ 12.51 | ALIQUOTA IR: 9.19%,"[(143, 160, 'VALOR_IR'), (60, 79, 'VALOR_IOF'), (163, 183, 'VALOR_PIS'), (32, 57, 'VALOR_COFINS'), (102, 123, 'VALOR_CIDE'), (186, 204, 'ALIQUOTA_IR'), (15, 29, 'ALIQUOTA_IOF'), (82, 99, 'BASE_CALCULO_IR')]"
DUE 6489068772 | VALOR IOF: R$ 40.95 | VALOR DA CIDE: R$ 7.97 | DI 369735463 | aliquota ir: 19.13% | VALOR DO COFINS: R$ 7.37 | DATA EMBARQUE: 2025-04-13 | BASE IR: R$ 1046.18 | VALOR IR: R$ 148.17 | NAVIO: IGOR TRADER | ALIQ IOF: 4.48% | VALOR PISS: R$ 11.94,"[(178, 197, 'VALOR_IR'), (17, 36, 'VALOR_IOF'), (239, 259, 'VALOR_PIS'), (101, 125, 'VALOR_COFINS'), (39, 61, 'VALOR_CIDE'), (79, 98, 'ALIQUOTA_IR'), (221, 236, 'ALIQUOTA_IOF'), (156, 175, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 23.67% | ALIQ IOF: 2.14% | VALOR DA CIDE: R$ 4.46 | DI 606536176 | VALOR PISS: R$ 11.58 | VALOR DO COFINS: R$ 18.25 | VALOR IOF: R$ 20.36 | VALOR IR: R$ 423.04 | DUE 9118006037 | BASE IR: R$ 1766.75 | NAVIO: HEITOR TRADER,"[(153, 172, 'VALOR_IR'), (131, 150, 'VALOR_IOF'), (80, 100, 'VALOR_PIS'), (103, 128, 'VALOR_COFINS'), (40, 62, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (22, 37, 'ALIQUOTA_IOF'), (192, 211, 'BASE_CALCULO_IR')]"
